id,Name,Address,Location,Postal_code,Starred
4649,RARE BAR & GRILL, 303LEXINGTON AVENUE,MANHATTAN,10016,FALSE
4650,CASA LA FEMME, 140CHARLES STREET,MANHATTAN,10014,FALSE
4653,LE PAIN QUOTIDIEN, 105 AVENUE,MANHATTAN,10011,FALSE
4654,NEW YORK UNIVERSITY - COURTYARD CAFE, 753 AVENUE,MANHATTAN,10003,FALSE
4660,KAHLUA'S CAFE & RESTAURANT, 21173 AVENUE,MANHATTAN,10029,FALSE
4662,DEBEVOISE & PLIMPTON, 9193 AVENUE,MANHATTAN,10022,FALSE
4665,LUCKY CHICKEN, 3771ST AVE,MANHATTAN,10010,FALSE
4666,REED SMITH, 599LEXINGTON AVENUE,MANHATTAN,10022,FALSE
4669,LOUIE AND CHAN, 303-305BROOME ST,MANHATTAN,10002,FALSE
4670,AMERICAN RETRO BAR & GRILL, 71411TH AVE,MANHATTAN,10019,FALSE
4672,DOS TOROS TAQUERIA, 11CARMINE STREET,MANHATTAN,10014,FALSE
4675,AGORA TURKISH RESTAURANT, 1565SECOND AVENUE,MANHATTAN,10028,FALSE
4679,WENDY'S, 20E 14TH ST,MANHATTAN,10003,FALSE
4681,99 CENTS MEGA PIZZA, 1875LEXINGTON AVE,MANHATTAN,10035,FALSE
4682,INDIGO INDIAN CUISINE, 357EAST   50 STREET,MANHATTAN,10022,FALSE
4684,MARINARA PIZZA, 1376LEXINGTON AVENUE,MANHATTAN,10128,FALSE
4685,EUROPA CAFE, 205WEST   57 STREET,MANHATTAN,10019,FALSE
4686,JJ BROWN CUP, 17072ND AVE,MANHATTAN,10128,FALSE
4688,CHIPOTLE MEXICAN GRILL, 150EAST   44 STREET,MANHATTAN,10017,FALSE
4689,HILLSTONE'S, 153EAST   53 STREET,MANHATTAN,10022,FALSE
4690,GREENWICH STREET TAVERN, 399GREENWICH ST,MANHATTAN,10013,FALSE
4692,JACK'S RESTAURANT & BAR, 147WEST   40 STREET,MANHATTAN,10018,FALSE
4693,THE WARREN, 131CHRISTOPHER ST,MANHATTAN,10014,FALSE
4698,BRUNO'S CATERING & CAFE, 2822841 AVENUE,MANHATTAN,10009,FALSE
4699,AUNT BUTCHIES CAFE, 4SOUTH STREET,MANHATTAN,10004,FALSE
4700,TEXAS ROTISSERIE & GRILL, 2581BROADWAY,MANHATTAN,10025,FALSE
4701,SOUVLAKI GR MIDTOWN, 162W 56TH ST,MANHATTAN,10019,FALSE
4708,GO GO CURRY, 231THOMPSON STREET,MANHATTAN,10012,FALSE
4710,BEAUTY BAR, 231EAST   14 STREET,MANHATTAN,10003,FALSE
4711,BRINKLEY'S/SOUTHSIDE, 406BROOME STREET,MANHATTAN,10013,FALSE
4714,THE MANHATTAN AT TIMES SQUARE, 7907TH AVE,MANHATTAN,10019,FALSE
4718,MADISON BISTRO, 238MADISON AVENUE,MANHATTAN,10016,FALSE
4719,AJISEN RAMEN, 14MOTT STREET,MANHATTAN,10013,FALSE
4720,GRACIE-MEWS RESTAURANT, 15501 AVENUE,MANHATTAN,10028,FALSE
4724,THE DUCK, 21712 AVENUE,MANHATTAN,10029,FALSE
4727,DEACON BRODIE'S, 370WEST 46 STREET,MANHATTAN,10036,FALSE
4728,TREND DINER, 13822 AVENUE,MANHATTAN,10021,FALSE
4729,SNACKS-N-WHEELS/GREYHOUND FOOD SERVICE, 6258 AVENUE,MANHATTAN,10018,FALSE
4730,SAN LOCO, 1242 AVENUE,MANHATTAN,10003,FALSE
4731,PAPADAM, 14481 AVENUE,MANHATTAN,10021,FALSE
4732,CORNER GOURMET II, 66WEST BROADWAY,MANHATTAN,10007,FALSE
4734,DOS CAMINOS THIRD, 8253 AVENUE,MANHATTAN,10022,FALSE
4740,LE BERNARDIN, 155W 51ST ST,MANHATTAN,10019,FALSE
4741,GOLF & BODY NYC, 8836 AVENUE,MANHATTAN,10001,FALSE
4742,THE BIG SLICE, 1465TH AVE,MANHATTAN,10011,FALSE
4743,BISTRO MILANO, 1350AVENUE OF THE AMERICAS,MANHATTAN,10019,FALSE
4746,PIO PIO, 702AMSTERDAM AVENUE,MANHATTAN,10025,FALSE
4749,TAKAHACHI RESTAURANT, 85AVENUE A,MANHATTAN,10009,FALSE
4750,GAEL PUB, 14653 AVENUE,MANHATTAN,10028,FALSE
4751,TAL BAGELS DELI, 975979FIRST AVENUE,MANHATTAN,10022,FALSE
4752,HILTON TIMES SQUARE, 234WEST   42 STREET,MANHATTAN,10036,FALSE
4753,EL PORTON BAR & RESTAURANT, 3151BROADWAY,MANHATTAN,10027,FALSE
4758,STARBUCKS, 55EAST   53 STREET,MANHATTAN,10022,FALSE
4761,IRVING FARM COFFEE ROASTERS, 88ORCHARD STREET,MANHATTAN,10002,FALSE
4762,MIRCH MASALA, 95MACDOUGAL ST,MANHATTAN,10012,FALSE
4763,TOASTIES, 6EAST   48 STREET,MANHATTAN,10017,FALSE
4767,BUTTERFIELD CATERING, 346EAST   92 STREET,MANHATTAN,10128,FALSE
4769,TAQUITORIA, 168LUDLOW ST,MANHATTAN,10002,FALSE
4771,HOA NOODLE AND TEA, 4016TH AVE,MANHATTAN,10014,FALSE
4773,VIETSPOT, 99NASSAU ST,MANHATTAN,10038,FALSE
4777,GEORGIOS COUNTRY GRILL, 8019 AVENUE,MANHATTAN,10019,FALSE
4781,SOBA-KOH, 309EAST    5 STREET,MANHATTAN,10003,FALSE
4782,DUNKIN' DONUTS, 355EAST   86 STREET,MANHATTAN,10028,FALSE
4783,BUDDAKAN, 759 AVENUE,MANHATTAN,10011,FALSE
4785,WASHINGTON SQUARE CAFE, 103WAVERLY PLACE,MANHATTAN,10011,FALSE
4787,LEA WINE BAR, 230PARK AVENUE,MANHATTAN,10003,FALSE
4790,MORTON'S THE STEAKHOUSE, 5EAST   45 STREET,MANHATTAN,10176,FALSE
4792,THE WEBSTER APARTMENTS, 419WEST 34 STREET,MANHATTAN,10001,FALSE
4799,STARBUCKS, 1117LEXINGTON AVENUE,MANHATTAN,10075,FALSE
4801,BONCHON, 3255TH AVE,MANHATTAN,10016,FALSE
4802,CHAI THAI KITCHEN, 9308TH AVE,MANHATTAN,10019,FALSE
4803,DOMINO'S, 181CHURCH STREET,MANHATTAN,10007,FALSE
4807,VIVI BUBBLE TEA, 226E 14TH ST,MANHATTAN,10003,FALSE
4809,GRAFFITI, 224EAST   10 STREET,MANHATTAN,10003,FALSE
4810,CHICKEN PROVENCE, 154E 39TH ST,MANHATTAN,10016,FALSE
4811,LARB UBOL, 4809TH AVE,MANHATTAN,10018,FALSE
4812,BUCA DI BEPPO, 1540BROADWAY,MANHATTAN,10036,FALSE
4815,MICHAEL JORDAN'S STEAK HOUSE (GRAND CENTRAL STATION), 23VANDERBILT AVENUE,MANHATTAN,10017,FALSE
4816,POPEYES LOUISIANA KITCHEN, 103EAST  125 STREET,MANHATTAN,10035,FALSE
4818,LEGEND UPPER WEST, 258WEST  109 STREET,MANHATTAN,10025,FALSE
4819,THE MAGICIAN, 118RIVINGTON STREET,MANHATTAN,10002,FALSE
4820,SAPPHIRES EAST, 333EAST   60 STREET,MANHATTAN,10022,FALSE
4821,CO BA RESTAURANT, 1109TH AVE,MANHATTAN,10011,FALSE
4822,DAVID'S BAGELS, 2731 AVENUE,MANHATTAN,10003,FALSE
4823,DUNKIN' DONUTS, 6012 AVENUE,MANHATTAN,10016,FALSE
4825,I PIZZA 49, 7079TH AVE,MANHATTAN,10019,FALSE
4826,CAFFE BENE, 208AVENUE A,MANHATTAN,10009,FALSE
4827,ABUMI SUSHI, 207E 26TH ST,MANHATTAN,10010,FALSE
4829,MEXICAN FESTIVAL, 2672BROADWAY,MANHATTAN,10025,FALSE
4831,ISLAND BURGERS AND SHAKES, 766NINTH AVENUE,MANHATTAN,10019,FALSE
4833,IL BUCO RESTAURANT, 47BOND STREET,MANHATTAN,10012,FALSE
4834,REME RESTAURANT, 4021BROADWAY,MANHATTAN,10032,FALSE
4836,ROSA MEXICANA, 61COLUMBUS AVENUE,MANHATTAN,10023,FALSE
4837,DUCKS EATERY, 351EAST   12 STREET,MANHATTAN,10003,FALSE
4838,VIAND COFFEE SHOP, 673MADISON AVENUE,MANHATTAN,10065,FALSE
4840,SELENA ROSA MEXICANA, 17122ND AVE,MANHATTAN,10128,FALSE
4841,MAS (farmhouse), 39DOWNING STREET,MANHATTAN,10014,FALSE
4842,MAOZ VEGETARIAN, 59EAST 8 STREET,MANHATTAN,10003,FALSE
4843,POMODORO RISTORANTE, 51SPRING STREET,MANHATTAN,10012,FALSE
4844,HOA CAFE, 3708TH AVE,MANHATTAN,10001,FALSE
4846,THREE OF CUPS, 831 AVENUE,MANHATTAN,10003,FALSE
4849,XAI XAI WINE BAR, 365W 51ST ST,MANHATTAN,10019,FALSE
4854,CAPRI RESTAURANT, 903COLUMBUS AVE,MANHATTAN,10025,FALSE
4855,OFRENDA, 1137 AVENUE SOUTH,MANHATTAN,10014,FALSE
4856,KIIN THAI EATERY, 36EAST    8 STREET,MANHATTAN,10003,FALSE
4859,GOURMET PARK, 119EAST   60 STREET,MANHATTAN,10022,FALSE
4861,VU BAR, 17WEST   32 STREET,MANHATTAN,10001,FALSE
4863,129 GOURMET DELI, 129E 45TH ST,MANHATTAN,10017,FALSE
4865,PIZZA NOVA, 150DYCKMAN STREET,MANHATTAN,10040,FALSE
4866,ABBEY TAVERN, 3543 AVENUE,MANHATTAN,10010,FALSE
4868,CITY CINEMAS 123, 10013 AVENUE,MANHATTAN,10022,FALSE
4869,CREATIVE CAKES, 400EAST   74 STREET,MANHATTAN,10021,FALSE
4870,AJI SUSHI, 5193 AVENUE,MANHATTAN,10016,FALSE
4874,MARTINIQUE CAFE, 1260BROADWAY,MANHATTAN,10001,FALSE
4876,NIKO NIKO SUSHI & BOWL, 133JOHN ST,MANHATTAN,10038,FALSE
4879,PANG HUANG RESTAURANT, 111LAFAYETTE ST,MANHATTAN,10013,FALSE
4881,HOGSHEAD TAVERN, 126HAMILTON PL,MANHATTAN,10031,FALSE
4882,TUNG THONG THAI RESTAURANT, 561WEST 169TH STREET,MANHATTAN,10032,FALSE
4883,THE HALF KING, 505507WEST 23 STREET,MANHATTAN,10011,FALSE
4885,STARBUCKS, 151WEST   34 STREET,MANHATTAN,10001,FALSE
4886,PAPATZUL, 55GRAND STREET,MANHATTAN,10013,FALSE
4887,POD CAFE, 230EAST 51 STREET,MANHATTAN,10022,FALSE
4889,LITE DELIGHTS, 51EAST HOUSTON STREET,MANHATTAN,10012,FALSE
4890,THE SHIP, 158LAFAYETTE ST,MANHATTAN,10013,FALSE
4891,SPICE, 975AMSTERDAM AVE,MANHATTAN,10025,FALSE
4892,DOUGHNUT PLANT, 220WEST   23 STREET,MANHATTAN,10011,FALSE
4897,COTTON CLUB, 664WEST  125 STREET,MANHATTAN,10027,FALSE
4900,MOLE, 57JANE STREET,MANHATTAN,10014,FALSE
4901,CURRY DREAM, 66WEST   39 STREET,MANHATTAN,10018,FALSE
4902,JOHNNY UTAHS, 25WEST   51 STREET,MANHATTAN,10019,FALSE
4903,GRINI'S GRILL & RESTAURANT, 100WEST  143 STREET,MANHATTAN,10030,FALSE
4904,MARILU & DEYSI RESTAURANT, 206AUDUBON AVENUE,MANHATTAN,10033,FALSE
4905,BRAVO PIZZA, 6E 42ND ST,MANHATTAN,10017,FALSE
4906,TEXAS ROTISSERIE, 13151ST AVE,MANHATTAN,10021,FALSE
4908,CAFE ZAIYA, 18EAST   41 STREET,MANHATTAN,10017,FALSE
4910,JACK'S STIR BREW COFFEE, 222FRONT STREET,MANHATTAN,10038,FALSE
4911,PROVOCATEUR NIGHT CLUB, 189 AVENUE,MANHATTAN,10014,FALSE
4912,Johnny Rockets, 1PENN PLZ,MANHATTAN,10119,FALSE
4913,SHANGHAI ASIAN MANOR, 21MOTT STREET,MANHATTAN,10013,FALSE
4914,FINNEGAN'S WAKE PUB, 1361FIRST AVENUE,MANHATTAN,10021,FALSE
4915,MISS LILY'S 7A, 109AVENUE A,MANHATTAN,10009,FALSE
4916,EL COCOTERO, 228W 18TH ST,MANHATTAN,10011,FALSE
4917,ALDEA RESTAURANT, 31WEST   17 STREET,MANHATTAN,10011,FALSE
4919,UPHOLSTRY STORE, 715WASHINGTON ST,MANHATTAN,10014,FALSE
4920,MISS KOREA, 10WEST   32 STREET,MANHATTAN,10001,FALSE
4923,SALUGGI'S, 325CHURCH STREET,MANHATTAN,10013,FALSE
4924,THE WHEELTAPPER, 141EAST   44 STREET,MANHATTAN,10017,FALSE
4926,NGAM, 993 AVENUE,MANHATTAN,10003,FALSE
4928,THE BLACK ROSE NY, 117AVENUE A,MANHATTAN,10009,FALSE
4931,CHOKOLAT PATISSERIE, 3111BROADWAY,MANHATTAN,10027,FALSE
4932,BATTERY GARDENS RESTAURANT, 1BATTERY PARK PLAZA,MANHATTAN,10004,FALSE
4936,ANDREWS COFFEE SHOP, 4637 AVENUE,MANHATTAN,10018,FALSE
4939,V & T RESTAURANT, 1024AMSTERDAM AVENUE,MANHATTAN,10025,FALSE
4944,AANGAN, 2701BROADWAY,MANHATTAN,10025,FALSE
4945,KITARO, 510AMSTERDAM AVENUE,MANHATTAN,10024,FALSE
4947,KARAOKE DUET, 9008TH AVE,MANHATTAN,10019,FALSE
4948,GRILL 21, 346E 21ST ST,MANHATTAN,10010,FALSE
4950,VILLAGE DEN RESTAURANT, 225W 12TH ST,MANHATTAN,10011,FALSE
4952,YAMA JAPANESE RESTAURANT', 122EAST   17 STREET,MANHATTAN,10003,FALSE
4954,GATO, 324LAFAYETTE ST,MANHATTAN,10012,FALSE
4955,T.G.I. FRIDAY'S, 2PENN PLAZA,MANHATTAN,10121,FALSE
4956,PICASSO PIZZERIA, 303SOUTH END AVENUE,MANHATTAN,10280,FALSE
4957,DA UMBERTO RESTAURANT, 107WEST   17 STREET,MANHATTAN,10011,FALSE
4960,BELGIUM BEER CAFE, 2205TH AVE,MANHATTAN,10001,FALSE
4961,KORI TRIBECA, 253CHURCH ST,MANHATTAN,10013,FALSE
4963,MCDONALD'S, 404EAST   14 STREET,MANHATTAN,10009,FALSE
4964,OSTERIA AL DODGE, 142WEST   44 STREET,MANHATTAN,10036,FALSE
4966,BEANS AND VINES, 4842BROADWAY,MANHATTAN,10034,FALSE
4968,FRESH SALT, 146BEEKMAN STREET,MANHATTAN,10038,FALSE
4969,THE POLO BAR, 1E 55TH ST,MANHATTAN,10022,FALSE
4970,GEISHA SUSHI, 3470BROADWAY,MANHATTAN,10031,FALSE
4972,THE CROOKED KNIFE, 27-39EAST 30 STREET,MANHATTAN,10016,FALSE
4974,ASIAN GOURMET, 1509LEXINGTON AVENUE,MANHATTAN,10029,FALSE
4975,JOSEPH'S RISTORANTE, 3HANOVER SQUARE,MANHATTAN,10004,FALSE
4977,ESPERANTO RESTAURANT BAR AND JUGO, 145AVENUE C,MANHATTAN,10009,FALSE
4983,CHINATOWN CHINESE RESTAURANT, 250E HOUSTON ST,MANHATTAN,10002,FALSE
4984,HALE & HEARTY SOUP, 80PINE STREET,MANHATTAN,10005,FALSE
4989,WA JEAL, 15882 AVENUE,MANHATTAN,10028,FALSE
4992,The Pho Restaurant, 127E 23RD ST,MANHATTAN,10010,FALSE
4999,PICCOLA CUCINA, 184PRINCE STREET,MANHATTAN,10012,FALSE
5000,ZONI CAFE, 41W 33RD ST,MANHATTAN,10001,FALSE
5002,CRIMINAL COURT BLDG CAFETERIA, 100CENTRE STREET,MANHATTAN,10013,FALSE
5003,BELMORA PIZZA & RESTAURANT, 139EAST   57 STREET,MANHATTAN,10022,FALSE
5005,MOLLY WEE PUB, 4028 AVENUE,MANHATTAN,10001,FALSE
5007,CIBO E VINO, 2418BROADWAY,MANHATTAN,10024,FALSE
5008,TOPAZ NOODLE BAR, 129W 56TH ST,MANHATTAN,10019,FALSE
5015,MCDONALD'S, 208VARICK STREET,MANHATTAN,10014,FALSE
5017,BO'S KITCHEN & BAR ROOM, 6WEST 24 STREET,MANHATTAN,10010,FALSE
5020,THE ODEON, 145WEST BROADWAY,MANHATTAN,10013,FALSE
5021,GOTHAM PIZZA, 1449 AVENUE,MANHATTAN,10011,FALSE
5025,HOUSE OF BREWS, 302WEST   51 STREET,MANHATTAN,10019,FALSE
5026,WO HOP 17, 17MOTT STREET,MANHATTAN,10013,FALSE
5027,PETITE ABEILLE, 44WEST   17 STREET,MANHATTAN,10011,FALSE
5028,CAFE K, 8EAST   48 STREET,MANHATTAN,10017,FALSE
5029,DUNKIN' DONUTS, 1599ST NICHOLAS AVENUE,MANHATTAN,10040,FALSE
5036,BOTTEGA RESTAURANT, 13312 AVENUE,MANHATTAN,10021,FALSE
5038,BIRRERIA (EATALY), 2005 AVENUE,MANHATTAN,10010,FALSE
5039,ESPACE, 635W 42ND ST,MANHATTAN,10036,FALSE
5040,DYCKMAN PALACE PIZZA, 121DYCKMAN STREET,MANHATTAN,10040,FALSE
5041,STAMINA GRILL & JUICE BAR, 80NASSAU STREET,MANHATTAN,10038,FALSE
5043,CURRY IN A HURRY, 119LEXINGTON AVENUE,MANHATTAN,10016,FALSE
5045,BAMBOO VILLAGE RESTAURANT, 96BOWERY,MANHATTAN,10013,FALSE
5047,FRESH & CO., 58E 8TH ST,MANHATTAN,10003,FALSE
5049,BABU JI, 175AVENUE B,MANHATTAN,10009,FALSE
5050,STARRY NIGHT, 28W 33 STREET,MANHATTAN,10001,FALSE
5054,CAFE MOFONGO, 316WEST   39 STREET,MANHATTAN,10018,FALSE
5056,GRADISCA RESTAURANT, 126WEST   13 STREET,MANHATTAN,10011,FALSE
5059,VESELKA RESTAURANT, 144SECOND AVENUE,MANHATTAN,10003,FALSE
5060,SPICE, 711ST AVE,MANHATTAN,10003,FALSE
5061,HARDING'S, 32EAST 21 STREET,MANHATTAN,10010,FALSE
5062,ANTHI'S GREEK FOOD, 614AAMSTERDAM AVENUE,MANHATTAN,10024,FALSE
5064,HI THAI, 123LUDLOW STREET,MANHATTAN,10002,FALSE
5066,PASTEUR GRILL & NOODLES, 85BAXTER ST,MANHATTAN,10013,FALSE
5067,PUBLIC RESTAURANT/THE DAILY, 210ELIZABETH STREET,MANHATTAN,10012,FALSE
5068,CONRAD NEW YORK MAIN KITCHEN, 102NORTH END AVENUE,MANHATTAN,10282,FALSE
5071,THE RITZ BAR & LOUNGE, 369WEST   46 STREET,MANHATTAN,10036,FALSE
5073,PEPE ROSSO SOCIAL, 173MOTT ST,MANHATTAN,10013,FALSE
5074,EL NUEVO CARIDAD RESTAURANT, 1618ST NICHOLAS AVENUE,MANHATTAN,10040,FALSE
5075,CAFE 212/COLUMBIA CATERING KITCHEN - ALFRED LERNER HALL, 2920BROADWAY,MANHATTAN,10027,FALSE
5076,ST. DYMPHNA'S, 118ST MARKS PLACE,MANHATTAN,10009,FALSE
5080,MAISON KAYSER, 12943 AVENUE,MANHATTAN,10021,FALSE
5082,FRANK, 882 AVENUE,MANHATTAN,10003,FALSE
5084,DELL'ANIMA, 388 AVENUE,MANHATTAN,10014,FALSE
5085,SONG E NAPULE, 146W HOUSTON ST,MANHATTAN,10012,FALSE
5086,BCD TOFU HOUSE, 5WEST   32 STREET,MANHATTAN,10001,FALSE
5088,RESTIVO RISTORANTE, 2097 AVENUE,MANHATTAN,10011,FALSE
5089,HUDSON VIEW RESTAURANT, 770WEST  181 STREET,MANHATTAN,10033,FALSE
5090,STUYVESANT ORGANIC, 536E 14TH ST,MANHATTAN,10009,FALSE
5091,STARBUCKS, 1585BROADWAY,MANHATTAN,10036,FALSE
5093,WICHCRAFT, 11EAST   20 STREET,MANHATTAN,10003,FALSE
5097,CAFE KATJA, 79ORCHARD STREET,MANHATTAN,10002,FALSE
5098,HALE & HEARTY SOUP, 9278 AVENUE,MANHATTAN,10019,FALSE
5099,PLAYWRIGHT CELTIC PUB, 202WEST   49 STREET,MANHATTAN,10019,FALSE
5100,PEARL, 18CORNELIA STREET,MANHATTAN,10014,FALSE
5101,SOHO SUSHI, 231SULLIVAN STREET,MANHATTAN,10012,FALSE
5102,NEW YORK KIMCHI, 18W 48TH ST,MANHATTAN,10036,FALSE
5104,O'FLANAGAN'S, 12151 AVENUE,MANHATTAN,10065,FALSE
5105,SABLE, 14892 AVENUE,MANHATTAN,10075,FALSE
5107,LITTLE ITALY PIZZA III, 122UNIVERSITY PLACE,MANHATTAN,10003,FALSE
5112,HAMPTON INN-HERALD SQUARE, 116WEST   31 STREET,MANHATTAN,10001,FALSE
5113,RUBBY PIZZERIA RESTAURANT, 86210 AVENUE,MANHATTAN,10019,FALSE
5114,VIA EMILIA, 47EAST   21 STREET,MANHATTAN,10010,FALSE
5115,BENVENUTO CAFE FLATIRON, 34E 23RD ST,MANHATTAN,10010,FALSE
5117,BLIND TIGER, 281BLEECKER STREET,MANHATTAN,10014,FALSE
5119,L'EXPRESS, 249PARK AVE S,MANHATTAN,10003,FALSE
5120,EL VALLE SEAFOOD RESTAURANT, 231SHERMAN AVE,MANHATTAN,10034,FALSE
5124,CLOISTER CAFE, 238EAST    9 STREET,MANHATTAN,10003,FALSE
5125,OKA SUSHI, 1618MAIDEN LANE,MANHATTAN,10038,FALSE
5126,HONG KONG NOODLES, 174LEXINGTON AVE,MANHATTAN,10016,FALSE
5128,MACARON PARLOUR, 560COLUMBUS AVE,MANHATTAN,10024,FALSE
5130,LA FONDA RESTAURANT AND TAPAS BAR, 169EAST  106 STREET,MANHATTAN,10029,FALSE
5131,QUATORZE BISTRO, 323EAST   79 STREET,MANHATTAN,10075,FALSE
5137,DUNKIN' DONUTS, 72WEST    3 STREET,MANHATTAN,10012,FALSE
5140,CUBA, 222THOMPSON STREET,MANHATTAN,10012,FALSE
5141,FRESH & CO, 200WEST   57 STREET,MANHATTAN,10019,FALSE
5145,PIG 'N' WHISTLE, 58WEST   48 STREET,MANHATTAN,10036,FALSE
5146,VIN ET FLEURS, 69THOMPSON STREET,MANHATTAN,10012,FALSE
5147,JUDGE ROY BEAN, 38WEST   56 STREET,MANHATTAN,10019,FALSE
5148,PITA PRESS/ CEDAR LOCAL, 25CEDAR STREET,MANHATTAN,10006,FALSE
5149,LE PARISIEN, 163EAST   33 STREET,MANHATTAN,10016,FALSE
5150,DINING HALL @ JOHN JAY  (MBJ FOOD SERVICES), 524WEST   59 STREET,MANHATTAN,10019,FALSE
5155,STARBUCKS, 345EAST   69 STREET,MANHATTAN,10021,FALSE
5156,BAR VELOCE, 1767 AVENUE,MANHATTAN,10011,FALSE
5158,SUZAN KITCHEN, 323EAST   79 STREET,MANHATTAN,10075,FALSE
5160,NUM PANG SANDWICH SHOP, 140EAST   41 STREET,MANHATTAN,10017,FALSE
5161,BENTO SUSHI, 173BROADWAY,MANHATTAN,10010,FALSE
5162,BLUJEEN, 2143FREDERICK DOUGLASS BLVD,MANHATTAN,10026,FALSE
5167,WESTSIDE COFFEE SHOP RESTAURANT, 323CHURCH STREET,MANHATTAN,10013,FALSE
5168,AMERICAN CUT, 363GREENWICH STREET,MANHATTAN,10013,FALSE
5169,HUA JI PORK CHOP FAST FOOD, 7ALLEN ST,MANHATTAN,10002,FALSE
5170,CAFE CHAMPIGNON, 2007 AVENUE,MANHATTAN,10011,FALSE
5171,DUNHILL CAFE, 109WEST   45 STREET,MANHATTAN,10036,FALSE
5172,NICOLETTA, 1602 AVENUE,MANHATTAN,10003,FALSE
5173,JUNOON, 27WEST   24 STREET,MANHATTAN,10010,FALSE
5176,KNICKERBOCKER CLUB, 2EAST   62 STREET,MANHATTAN,10065,FALSE
5181,DISTILLED, 211WEST BROADWAY,MANHATTAN,10013,FALSE
5185,LUCKY STRIKE, 59GRAND ST,MANHATTAN,10013,FALSE
5187,WENDY'S, 9388TH AVE,MANHATTAN,10019,FALSE
5189,TRATTORIA BIANCA, 4818 AVENUE,MANHATTAN,10001,FALSE
5191,SARAVANA BHAVAN, 81LEXINGTON AVENUE,MANHATTAN,10016,FALSE
5193,NEW GOLDEN CHOPSTICKS, 77PEARL ST,MANHATTAN,10004,FALSE
5195,MR BROADWAY KOSHER RESTAURANT, 1372BROADWAY,MANHATTAN,10018,FALSE
5196,SPAIN RESTAURANT & BAR, 113WEST   13 STREET,MANHATTAN,10011,FALSE
5197,THE WHISKEY WARD, 121ESSEX STREET,MANHATTAN,10002,FALSE
5201,TRINITY PUB, 229EAST   84 STREET,MANHATTAN,10028,FALSE
5202,JACQUES TORRES ICE CREAM, 89E 42 ST,MANHATTAN,10017,FALSE
5203,RICE & BEANS RESTAURANT, 7449 AVENUE,MANHATTAN,10019,FALSE
5204,ACTS III BAGELS, 236W 135TH ST,MANHATTAN,10030,FALSE
5206,HUDSON BAR, 353WEST   57 STREET,MANHATTAN,10019,FALSE
5207,DROP OFF SERVICE, 211AVENUE A,MANHATTAN,10009,FALSE
5208,CORK & KALE AT EVEN HOTEL, 321W 35TH ST,MANHATTAN,10001,FALSE
5212,MONUMENT LANE, 103GREENWICH AVENUE,MANHATTAN,10014,FALSE
5214,OLIVER'S ASTORIA, 3719BROADWAY,QUEENS,11103,FALSE
5215,RIVERPARK, 450E 29TH ST,MANHATTAN,10016,FALSE
5218,FOGO DE CHAO, 40W 53RD ST,MANHATTAN,10019,FALSE
5220,J EAST CHINESE RESTAURANT, 1753 AVENUE,MANHATTAN,10003,FALSE
5221,ED'S LOBSTER BAR, 222LAFAYETTE STREET,MANHATTAN,10012,FALSE
5222,BOMBAY JUNCTION/PIZZA KING, 1013AVENUE OF THE AMERICAS,MANHATTAN,10018,FALSE
5224,STARBUCKS COFFEE COMPANY, 9691ST AVE,MANHATTAN,10022,FALSE
5225,PARKER & QUINN, 63WEST 38TH STREET,MANHATTAN,10018,FALSE
5227,STROKOS PIZZA DELI, 88810 AVENUE,MANHATTAN,10019,FALSE
5233,MANGIA, 50WEST   57 STREET,MANHATTAN,10019,FALSE
5234,SUGAR SWEET SUNSHINE, 126RIVINGTON STREET,MANHATTAN,10002,FALSE
5236,BLACK TAP, 248W 14TH ST,MANHATTAN,10011,FALSE
5242,FIKA, 114W 41ST ST,MANHATTAN,10036,FALSE
5243,KAFFE 1668, 275GREENWICH STREET,MANHATTAN,10007,FALSE
5246,50, 50COMMERCE ST,MANHATTAN,10014,FALSE
5247,GALLI RESTAURANT, 45MERCER STREET,MANHATTAN,10013,FALSE
5249,DO HWA, 55CARMINE STREET,MANHATTAN,10014,FALSE
5250,FINO RISTORANTE, 1WALL STREET COURT,MANHATTAN,10005,FALSE
5253,CIBAR, 56IRVING PLACE,MANHATTAN,10003,FALSE
5255,STARBUCKS, 1452 AVENUE,MANHATTAN,10003,FALSE
5257,THE LITTLE WHISKEY, 36WILSON AVE,BROOKLYN,11237,FALSE
5258,BLUE RIBBON SUSHI BAR & GRILL, 6COLUMBUS CIRCLE,MANHATTAN,10019,FALSE
5259,THE PERFECT PINT, 123WEST   45 STREET,MANHATTAN,10036,FALSE
5262,DESI DELI PUNJABI DHABA, 72410 AVENUE,MANHATTAN,10019,FALSE
5263,810 DELI & CAFE, 8107 AVENUE,MANHATTAN,10019,FALSE
5266,DER KRUNG, 8609 AVENUE,MANHATTAN,10019,FALSE
5267,CHOTE NAWAB, 115LEXINGTON AVE,MANHATTAN,10016,FALSE
5268,RABBITS, 142SULLIVAN STREET,MANHATTAN,10012,FALSE
5270,GOTHAM PIZZA, 1443YORK AVENUE,MANHATTAN,10075,FALSE
5272,CAFE FRIDA, 368COLUMBUS AVENUE,MANHATTAN,10024,FALSE
5273,HAMPTON INN, 8518 AVENUE,MANHATTAN,10019,FALSE
5274,EAST VILLAGE CAFE, 212AVENUE B,MANHATTAN,10009,FALSE
5276,WEISS CAFE ROCKEFELLER UNIVERSITY, 1188YORK AVENUE,MANHATTAN,10065,FALSE
